Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
63kTZdiBlHNZnhyzgvOOXv,"Alban Arthuan","Alban Arthuan","Peter Gundry",2018-12-08,161718,16,aliasless,2019-01-05T12:20:42Z,"celtic","696796 Records DK",0.302,0.205,4,-14.923,0,0.0351,0.905,0.743,0.0697,0.229,192.038,3
5btUNTiEShTdRrOuc2FaQP,"A Kora Tale","Endless Legend (Original Video Game Soundtrack)","FlyByNo",2014-10-24,263970,0,aliasless,2019-01-16T10:54:50Z,"","Game Audio Factory",0.477,0.35,9,-14.979,0,0.0489,0.91,0.869,0.0655,0.17,77.808,4
6RZaMTQ4o0e1CtZVMyYmXL,"The Edge of Light","RiME (Deluxe Soundtrack)","David García Díaz",2017-05-26,190000,31,aliasless,2019-01-25T12:29:09Z,"","Grey Box",0.182,0.0681,9,-26.464,0,0.044,0.951,0.858,0.131,0.0364,117.882,3
0KjbvGYL2Ba8cuHdZEFcbU,"Peaceful Waters","The Elder Scrolls III: Morrowind: Original Game Soundtrack","Jeremy Soule",2002-05-01,185947,0,aliasless,2019-02-05T17:14:53Z,"medieval,soundtrack","Bethesda Softworks",0.205,0.0179,4,-26.839,0,0.0356,0.967,0.95,0.0834,0.0377,77.316,4
2JAbgBdQ0sVYJwV04vJZGA,"Love Theme","Conan the Barbarian (Original Motion Picture Soundtrack)","Basil Poledouris",1982-04-02,131400,0,aliasless,2019-02-06T19:17:18Z,"","Milan Records",0.202,0.199,0,-15.722,0,0.0418,0.596,0.938,0.126,0.0373,65.243,3
79BEu0JpZZaAKEnxnroEcY,"Tell Me (feat. Julie Elven) - Part 1 - Motherland","Horizon Zero Dawn (Original Soundtrack)","Joris de Man",2017-03-03,126303,0,aliasless,2019-02-12T12:04:29Z,"soundtrack","Sony Interactive Entertainment",0.163,0.132,0,-18.674,0,0.0378,0.81,0.275,0.0765,0.0689,86.217,4
4skHUO8igqpvSqUIylN3hd,"Prologue (Early Style Sketch) - Part 1 - Motherland","Horizon Zero Dawn (Original Soundtrack)","Joris de Man",2017-03-03,90000,0,aliasless,2019-02-12T12:57:52Z,"soundtrack","Sony Interactive Entertainment",0.37,0.211,0,-18.39,0,0.0345,0.837,0.884,0.135,0.116,79.952,4
1gIPjPhxDIfEtM38JROEuB,"City of Sails","Sword Coast Legends (Original Game Soundtrack)","Inon Zur",2015-10-20,193432,0,aliasless,2019-02-18T13:40:38Z,"soundtrack","Inon Zur",0.185,0.21,2,-16.26,0,0.0331,0.937,0.858,0.26,0.0523,95.61,4
1uWQDWV7tf6PsyPVAB55Df,"City On The Mesa - Part 3 - Onwards To Meridian","Horizon Zero Dawn (Original Soundtrack)","Joris de Man",2017-03-03,247384,0,aliasless,2019-02-24T22:20:29Z,"soundtrack","Sony Interactive Entertainment",0.415,0.157,5,-22.02,1,0.0334,0.762,0.797,0.0747,0.0657,129.911,4
6Qw8ZxmH2CHH8aCMwczBAQ,"Isles of the Starry Dream","The Elder Scrolls Online: Summerset (Original Game Soundtrack)","Brad Derrick",2018-07-25,376000,30,aliasless,2019-02-25T11:00:56Z,"medieval","Bethesda Softworks",0.194,0.122,3,-19.338,1,0.041,0.933,0.919,0.118,0.0347,126.099,4
62LYfHimwVpd3u4YZdW8oX,"Starlight on Eton Nir","The Elder Scrolls Online: Summerset (Original Game Soundtrack)","Brad Derrick",2018-07-25,299500,22,aliasless,2019-02-25T11:08:29Z,"medieval","Bethesda Softworks",0.123,0.194,7,-16.372,1,0.0367,0.933,0.896,0.111,0.0367,96.225,3
6xhHMLTzcPYsPZJZzBFjgx,"Not That Simple","The Dragon Prince, Season 1 (A Netflix Original Series Soundtrack)","Frederik Wiedmann",2019-02-22,128573,21,aliasless,2019-03-12T16:14:33Z,"","Lakeshore Records",0.141,0.11,8,-19.172,0,0.036,0.923,0.925,0.074,0.04,141.338,4
1CrS6nV5ISKaRJeOMlYGkX,"ek elska þik","The Northerner Diaries Symphonic Sketches","Jeremy Soule",2018-07-05,215962,33,aliasless,2019-03-26T15:18:04Z,"medieval,soundtrack","Jeremy Soule",0.15,0.0381,9,-29.18,1,0.0393,0.948,0.923,0.105,0.0351,77.007,4
6A3oO0FUsBBD0fYZVFbUbn,"himinbjörg","The Northerner Diaries Symphonic Sketches","Jeremy Soule",2018-07-05,240007,32,aliasless,2019-03-26T15:20:01Z,"medieval,soundtrack","Jeremy Soule",0.0932,0.0347,4,-27.375,1,0.0456,0.935,0.977,0.0992,0.0367,88.385,3
3WK59vSY9UYttZntVpzLm5,"jata","The Northerner Diaries Symphonic Sketches","Jeremy Soule",2018-07-05,279365,36,aliasless,2019-03-27T11:19:47Z,"medieval,soundtrack","Jeremy Soule",0.101,0.0618,7,-26.969,0,0.0374,0.96,0.902,0.0856,0.0396,89.767,3
6hjAfLao4iDCIASkt9JOla,"Tavern At The End Of World","The Witcher (Original Game Soundtrack)","Pawel Blaszczak",2015-09-09,85746,45,aliasless,2019-04-03T15:05:37Z,"medieval","CD PROJEKT RED",0.608,0.521,4,-11.229,0,0.0312,0.689,0.473,0.116,0.71,125.059,4
0OzizVDcj8rJTNtP4clb7D,"Tranquil Days","OCTOPATH TRAVELER Original Soundtrack","Yasunori Nishiki",2018-07-13,175506,29,aliasless,2019-10-18T08:56:34Z,"japanese vgm","スクウェア・エニックス ミュージック",0.528,0.0282,0,-21.488,1,0.0352,0.946,0.0762,0.0951,0.218,99.913,4
