Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1e9xZ43fxywn8ExzpjCOUV,"Lowering the Banners (Sundown)","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,75839,29,stxelim,2019-06-20T05:14:50Z,"medieval","Bethesda Softworks",0.238,0.206,11,-19.09,1,0.0436,0.933,0.978,0.0738,0.0347,73.279,4
6MvagizlKZTMuw9peQ3fdy,"Comrades in Arms","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,81481,27,stxelim,2019-06-20T05:16:00Z,"medieval","Bethesda Softworks",0.215,0.387,7,-15.866,1,0.0423,0.787,0.9,0.107,0.216,107.625,5
6VIzhy3Jeg6H1Ure3RfYVL,"Moth, Butterfly, and Torchbug","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,342200,47,stxelim,2019-06-20T05:16:30Z,"medieval","Bethesda Softworks",0.104,0.138,7,-19.111,1,0.0372,0.892,0.92,0.108,0.0338,90.331,5
16C6Fn3NZPGx3BKJNdIGmU,"Auridon Sunrise","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,354255,36,stxelim,2019-06-20T05:18:03Z,"medieval","Bethesda Softworks",0.108,0.116,5,-18.796,1,0.0427,0.909,0.714,0.0991,0.0341,75.828,3
0Wt3pSlO0hHjvZjFBGgOV4,"The Towers Cast Long Shadows","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,353667,38,stxelim,2019-06-20T05:18:58Z,"medieval","Bethesda Softworks",0.146,0.141,7,-18.35,1,0.0415,0.931,0.969,0.0632,0.0345,138.835,3
5guEguYTTkWv4rkVc326OH,"Alas, the Dragon Shall Break","The Elder Scrolls Online Original Game Soundtrack","Brad Derrick",2014-04-02,375048,34,stxelim,2019-06-20T05:21:09Z,"medieval","Bethesda Softworks",0.104,0.152,4,-17.927,0,0.0427,0.866,0.947,0.114,0.0363,71.702,4
5WpZC2nZA6354MgVSsNaPK,"Path of Tears","World of Warcraft: Wrath of the Lich King Original Soundtrack","Glenn Stafford",2008-11-13,435506,33,stxelim,2019-07-04T23:51:39Z,"","Azeroth Music",0.11,0.296,0,-15.616,1,0.0348,0.892,0.92,0.122,0.0393,88.751,4
2bOHpolvZXFShUIKjgvsvr,"Time & Tide","World of Warcraft - Battle for Azeroth Soundtrack OST","David Arkenstone,Glenn Stafford,Leo Kaliski",2018-08-14,375666,31,stxelim,2019-07-04T23:56:25Z,"celtic,new age,medieval","Azeroth Music",0.136,0.235,2,-15.411,0,0.0349,0.973,0.802,0.0865,0.035,87.747,3
1sASrsTThIW04adr1sgfTh,"Moonlit Melody","Bloodborne Original Soundtrack","SIE Sound Team",2015-04-22,209666,47,stxelim,2019-08-08T18:39:03Z,"japanese vgm,soundtrack","TEAM Entertainment",0.0928,0.0196,5,-28.922,1,0.0427,0.977,0.193,0.12,0.0363,86.171,3
4nJ7nKKLbmKk8pz69ki4nt,"The Road to Isengard","The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition)","Howard Shore",2003-11-24,138066,46,stxelim,2019-08-08T22:28:00Z,"soundtrack","Reprise",0.136,0.076,7,-24.33,1,0.0414,0.845,0.975,0.0804,0.038,143.636,5
1Vyl9QFzTJRxEPDMCXVILi,"A Moment's Peace","Dark Souls","Motoi Sakuraba",2011-01-01,333880,0,stxelim,2019-08-08T22:51:46Z,"soundtrack","BANDAI NAMCO Entertainment",0.432,0.0995,9,-22.862,0,0.03,0.965,0.978,0.0866,0.176,96.419,3
7gpk9vjEsjar0c1abX8bwg,"Long Ago & Far Away","Dungeons & Dragons, Vol. 1: Fantasy Villages and Travel Music","Doug Wood",2015-12-15,130912,35,stxelim,2019-08-08T23:46:06Z,"","Omni Music",0.351,0.0928,9,-22.096,0,0.0705,0.995,0.917,0.113,0.697,185.278,3
77yTMS4h5B9KVAft5H8nSS,"Maker of Worlds","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,355056,0,stxelim,2019-08-15T19:05:45Z,"","Materia Collective",0.104,0.176,4,-18.149,0,0.0412,0.652,0.897,0.0701,0.0378,91.265,3
5WLUeYz960wyEPZnPre9zn,"Bloodlines","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,335032,0,stxelim,2019-08-15T19:05:58Z,"","Materia Collective",0.0791,0.204,7,-19.316,0,0.0421,0.881,0.899,0.0957,0.0396,75.911,4
3k6POmhnTMVXx53UA1UvK0,"Fated Lands","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,227312,0,stxelim,2019-08-15T19:17:09Z,"","Materia Collective",0.141,0.0273,0,-31.144,0,0.0471,0.996,0.959,0.109,0.0324,74.398,3
0KOmc9j5WpxgTPQ9RtCkbn,"Heartland's Sigh","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,308584,0,stxelim,2019-08-15T19:19:52Z,"","Materia Collective",0.0819,0.117,7,-23.41,0,0.041,0.981,0.962,0.0683,0.0364,170.984,1
42W0Rq5d9EewrTvwLsS9li,"Of Storms and Half-light","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,339823,0,stxelim,2019-08-15T19:30:23Z,"","Materia Collective",0.0635,0.169,11,-19.569,0,0.0415,0.822,0.95,0.167,0.038,61.328,3
41vKUB4RohKgK8PFPy5IkX,"Kynareth's Wish","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,312076,0,stxelim,2019-08-15T19:35:31Z,"","Materia Collective",0.0865,0.254,4,-17.49,0,0.0376,0.937,0.875,0.117,0.0395,166.846,4
32baQ7CoA68bUNKpMEywGU,"Lost Glory","Beyond Skyrim: Bruma (Original Game Soundtrack)","Daniel Ran",2018-03-16,290028,0,stxelim,2019-08-15T19:40:26Z,"","Materia Collective",0.203,0.18,9,-18.443,0,0.0386,0.814,0.886,0.308,0.0388,69.885,4
4PRkjpkD9UKWkYgOQHyxan,"Albion Awaits","Fable Legends:The Rosewood","Russell Shaw",2016-05-20,126947,30,stxelim,2019-12-10T17:27:49Z,"","Microsoft Studios Music",0.192,0.111,3,-19.508,0,0.0352,0.855,0.957,0.495,0.0707,86.345,1
