genre, occurence
"synthwave",22
"vaporwave",20
"soundtrack",21
"classical",4
"orchestra",4
"opera",4
"ambient",21
"space music",14
"drone",6
"witch house",9
"idm",1
"dark ambient",3
"downtempo",2
"neoclassical",9
"chillwave",1
"sea shanties",1
