genre, occurence
"soundtrack",8
"medieval",7
"neoclassical",2
"minimalism",3
"ambient",3
"art rock",1
"krautrock",1
"drone",2
"glam rock",1
"sea shanties",2
"space music",1
"japanese vgm",2
"dark ambient",2
