genre, occurence
"soundtrack",4
"neoclassical",3
"minimalism",1
"classical",14
"ambient",1
"orchestra",9
"chamber music",8
"classical piano",5
"opera",5
"requiem",5
"choral",2
"medieval",1
"gregorian chant",1
"celtic",1
