genre, occurence
"synthwave",34
"vaporwave",27
"soundtrack",32
"anime",2
"chillwave",2
"witch house",7
"darkwave",3
"italo disco",1
"disco",1
"medieval",1
"space music",7
"french house",1
"electronic",1
"electro",1
"electronic rock",2
"downtempo",1
"ambient",1
"psytrance",1
"japanese vgm",1
