Playlist A, Playlist B, Feature, Cosine Similarity
10,13,Instrumentalness,0.00
10,14,Instrumentalness,0.01
11,12,Instrumentalness,0.07
11,13,Instrumentalness,0.08
11,14,Instrumentalness,0.09
12,13,Instrumentalness,0.18
12,14,Instrumentalness,0.01
13,14,Instrumentalness,0.00
0,1,Liveness,0.40
0,2,Liveness,0.56
0,3,Liveness,0.43
0,4,Liveness,0.51
0,5,Liveness,0.65
0,6,Liveness,0.31
0,7,Liveness,0.45
0,8,Liveness,0.30
0,9,Liveness,0.36
0,10,Liveness,0.44
0,11,Liveness,0.47
0,12,Liveness,0.39
0,13,Liveness,0.61
0,14,Liveness,0.49
1,2,Liveness,0.25
1,3,Liveness,0.54
1,4,Liveness,0.49
1,5,Liveness,0.20
1,6,Liveness,0.53
1,7,Liveness,0.48
1,8,Liveness,0.45
1,9,Liveness,0.62
1,10,Liveness,0.53
1,11,Liveness,0.46
1,12,Liveness,0.58
1,13,Liveness,0.22
1,14,Liveness,0.38
2,3,Liveness,0.29
2,4,Liveness,0.28
2,5,Liveness,0.56
2,6,Liveness,0.20
2,7,Liveness,0.41
2,8,Liveness,0.15
2,9,Liveness,0.29
2,10,Liveness,0.38
2,11,Liveness,0.21
2,12,Liveness,0.24
2,13,Liveness,0.65
2,14,Liveness,0.50
3,4,Liveness,0.59
3,5,Liveness,0.29
3,6,Liveness,0.46
3,7,Liveness,0.59
3,8,Liveness,0.44
3,9,Liveness,0.48
3,10,Liveness,0.67
3,11,Liveness,0.57
3,12,Liveness,0.59
3,13,Liveness,0.33
3,14,Liveness,0.52
4,5,Liveness,0.29
4,6,Liveness,0.43
4,7,Liveness,0.55
4,8,Liveness,0.41
4,9,Liveness,0.43
4,10,Liveness,0.54
4,11,Liveness,0.74
4,12,Liveness,0.55
4,13,Liveness,0.37
4,14,Liveness,0.55
5,6,Liveness,0.21
5,7,Liveness,0.44
5,8,Liveness,0.18
5,9,Liveness,0.28
5,10,Liveness,0.38
5,11,Liveness,0.31
5,12,Liveness,0.28
5,13,Liveness,0.73
5,14,Liveness,0.45
6,7,Liveness,0.41
6,8,Liveness,0.53
6,9,Liveness,0.60
6,10,Liveness,0.45
6,11,Liveness,0.44
6,12,Liveness,0.40
6,13,Liveness,0.25
6,14,Liveness,0.37
7,8,Liveness,0.39
7,9,Liveness,0.42
7,10,Liveness,0.58
7,11,Liveness,0.59
7,12,Liveness,0.53
7,13,Liveness,0.39
7,14,Liveness,0.63
8,9,Liveness,0.51
8,10,Liveness,0.42
8,11,Liveness,0.43
8,12,Liveness,0.37
8,13,Liveness,0.20
8,14,Liveness,0.29
9,10,Liveness,0.46
9,11,Liveness,0.49
9,12,Liveness,0.43
9,13,Liveness,0.26
9,14,Liveness,0.41
10,11,Liveness,0.51
10,12,Liveness,0.63
10,13,Liveness,0.44
10,14,Liveness,0.45
11,12,Liveness,0.46
11,13,Liveness,0.29
11,14,Liveness,0.47
12,13,Liveness,0.36
12,14,Liveness,0.43
13,14,Liveness,0.50
0,1,Valence,0.46
0,2,Valence,0.70
0,3,Valence,0.55
0,4,Valence,0.62
0,5,Valence,0.50
0,6,Valence,0.45
0,7,Valence,0.67
0,8,Valence,0.38
0,9,Valence,0.44
0,10,Valence,0.58
0,11,Valence,0.60
0,12,Valence,0.55
0,13,Valence,0.62
0,14,Valence,0.66
1,2,Valence,0.35
1,3,Valence,0.66
1,4,Valence,0.62
1,5,Valence,0.28
1,6,Valence,0.75
1,7,Valence,0.66
1,8,Valence,0.66
1,9,Valence,0.82
1,10,Valence,0.71
1,11,Valence,0.62
1,12,Valence,0.78
1,13,Valence,0.33
1,14,Valence,0.59
2,3,Valence,0.44
2,4,Valence,0.49
2,5,Valence,0.64
2,6,Valence,0.35
2,7,Valence,0.52
2,8,Valence,0.27
2,9,Valence,0.34
2,10,Valence,0.46
2,11,Valence,0.47
2,12,Valence,0.47
2,13,Valence,0.78
2,14,Valence,0.50
3,4,Valence,0.75
3,5,Valence,0.34
3,6,Valence,0.65
3,7,Valence,0.78
3,8,Valence,0.51
3,9,Valence,0.68
3,10,Valence,0.82
3,11,Valence,0.75
3,12,Valence,0.84
3,13,Valence,0.42
3,14,Valence,0.70
4,5,Valence,0.32
4,6,Valence,0.63
4,7,Valence,0.89
4,8,Valence,0.48
4,9,Valence,0.61
4,10,Valence,0.80
4,11,Valence,0.90
4,12,Valence,0.81
4,13,Valence,0.39
4,14,Valence,0.83
5,6,Valence,0.25
5,7,Valence,0.41
5,8,Valence,0.22
5,9,Valence,0.24
5,10,Valence,0.36
5,11,Valence,0.38
5,12,Valence,0.35
5,13,Valence,0.73
5,14,Valence,0.41
6,7,Valence,0.64
6,8,Valence,0.78
6,9,Valence,0.84
6,10,Valence,0.69
6,11,Valence,0.63
6,12,Valence,0.73
6,13,Valence,0.31
6,14,Valence,0.61
7,8,Valence,0.49
7,9,Valence,0.61
7,10,Valence,0.83
7,11,Valence,0.88
7,12,Valence,0.82
7,13,Valence,0.47
7,14,Valence,0.83
8,9,Valence,0.72
8,10,Valence,0.53
8,11,Valence,0.49
8,12,Valence,0.59
8,13,Valence,0.25
8,14,Valence,0.46
9,10,Valence,0.68
9,11,Valence,0.60
9,12,Valence,0.76
9,13,Valence,0.30
9,14,Valence,0.55
10,11,Valence,0.82
10,12,Valence,0.87
10,13,Valence,0.46
10,14,Valence,0.80
11,12,Valence,0.80
11,13,Valence,0.41
11,14,Valence,0.80
12,13,Valence,0.41
12,14,Valence,0.74
13,14,Valence,0.46
0,1,Tempo,0.51
0,2,Tempo,0.77
0,3,Tempo,0.57
0,4,Tempo,0.67
0,5,Tempo,0.69
0,6,Tempo,0.43
0,7,Tempo,0.68
0,8,Tempo,0.38
0,9,Tempo,0.47
0,10,Tempo,0.59
0,11,Tempo,0.69
0,12,Tempo,0.57
0,13,Tempo,0.68
0,14,Tempo,0.74
1,2,Tempo,0.40
1,3,Tempo,0.82
1,4,Tempo,0.71
1,5,Tempo,0.33
1,6,Tempo,0.85
1,7,Tempo,0.75
1,8,Tempo,0.74
1,9,Tempo,0.90
1,10,Tempo,0.84
1,11,Tempo,0.73
1,12,Tempo,0.87
1,13,Tempo,0.34
1,14,Tempo,0.66
2,3,Tempo,0.45
2,4,Tempo,0.53
2,5,Tempo,0.87
2,6,Tempo,0.33
2,7,Tempo,0.52
2,8,Tempo,0.29
2,9,Tempo,0.35
2,10,Tempo,0.45
2,11,Tempo,0.53
2,12,Tempo,0.45
2,13,Tempo,0.87
2,14,Tempo,0.58
3,4,Tempo,0.84
3,5,Tempo,0.41
3,6,Tempo,0.71
3,7,Tempo,0.88
3,8,Tempo,0.62
3,9,Tempo,0.76
3,10,Tempo,0.95
3,11,Tempo,0.86
3,12,Tempo,0.93
3,13,Tempo,0.42
3,14,Tempo,0.79
4,5,Tempo,0.48
4,6,Tempo,0.62
4,7,Tempo,0.93
4,8,Tempo,0.53
4,9,Tempo,0.66
4,10,Tempo,0.84
4,11,Tempo,0.98
4,12,Tempo,0.80
4,13,Tempo,0.49
4,14,Tempo,0.90
5,6,Tempo,0.31
5,7,Tempo,0.47
5,8,Tempo,0.27
5,9,Tempo,0.32
5,10,Tempo,0.39
5,11,Tempo,0.47
5,12,Tempo,0.39
5,13,Tempo,0.94
5,14,Tempo,0.51
6,7,Tempo,0.64
6,8,Tempo,0.86
6,9,Tempo,0.91
6,10,Tempo,0.72
6,11,Tempo,0.63
6,12,Tempo,0.74
6,13,Tempo,0.31
6,14,Tempo,0.57
7,8,Tempo,0.56
7,9,Tempo,0.70
7,10,Tempo,0.89
7,11,Tempo,0.96
7,12,Tempo,0.84
7,13,Tempo,0.48
7,14,Tempo,0.88
8,9,Tempo,0.79
8,10,Tempo,0.63
8,11,Tempo,0.54
8,12,Tempo,0.65
8,13,Tempo,0.27
8,14,Tempo,0.50
9,10,Tempo,0.77
9,11,Tempo,0.67
9,12,Tempo,0.80
9,13,Tempo,0.31
9,14,Tempo,0.62
10,11,Tempo,0.86
10,12,Tempo,0.94
10,13,Tempo,0.41
10,14,Tempo,0.78
11,12,Tempo,0.82
11,13,Tempo,0.48
11,14,Tempo,0.91
12,13,Tempo,0.40
12,14,Tempo,0.75
13,14,Tempo,0.50
0,1,Time Signature,0.51
0,2,Time Signature,0.79
0,3,Time Signature,0.61
0,4,Time Signature,0.69
0,5,Time Signature,0.69
0,6,Time Signature,0.45
0,7,Time Signature,0.67
0,8,Time Signature,0.40
0,9,Time Signature,0.48
0,10,Time Signature,0.60
0,11,Time Signature,0.69
0,12,Time Signature,0.58
0,13,Time Signature,0.72
0,14,Time Signature,0.73
1,2,Time Signature,0.40
1,3,Time Signature,0.84
1,4,Time Signature,0.74
1,5,Time Signature,0.36
1,6,Time Signature,0.88
1,7,Time Signature,0.76
1,8,Time Signature,0.78
1,9,Time Signature,0.93
1,10,Time Signature,0.85
1,11,Time Signature,0.74
1,12,Time Signature,0.88
1,13,Time Signature,0.37
1,14,Time Signature,0.69
2,3,Time Signature,0.48
2,4,Time Signature,0.54
2,5,Time Signature,0.89
2,6,Time Signature,0.35
2,7,Time Signature,0.53
2,8,Time Signature,0.31
2,9,Time Signature,0.37
2,10,Time Signature,0.47
2,11,Time Signature,0.54
2,12,Time Signature,0.46
2,13,Time Signature,0.91
2,14,Time Signature,0.57
3,4,Time Signature,0.88
3,5,Time Signature,0.42
3,6,Time Signature,0.74
3,7,Time Signature,0.91
3,8,Time Signature,0.66
3,9,Time Signature,0.78
3,10,Time Signature,0.99
3,11,Time Signature,0.88
3,12,Time Signature,0.95
3,13,Time Signature,0.44
3,14,Time Signature,0.82
4,5,Time Signature,0.48
4,6,Time Signature,0.65
4,7,Time Signature,0.97
4,8,Time Signature,0.58
4,9,Time Signature,0.69
4,10,Time Signature,0.87
4,11,Time Signature,1.00
4,12,Time Signature,0.84
4,13,Time Signature,0.49
4,14,Time Signature,0.93
5,6,Time Signature,0.31
5,7,Time Signature,0.47
5,8,Time Signature,0.28
5,9,Time Signature,0.33
5,10,Time Signature,0.41
5,11,Time Signature,0.47
5,12,Time Signature,0.40
5,13,Time Signature,0.97
5,14,Time Signature,0.52
6,7,Time Signature,0.67
6,8,Time Signature,0.89
6,9,Time Signature,0.94
6,10,Time Signature,0.74
6,11,Time Signature,0.65
6,12,Time Signature,0.77
6,13,Time Signature,0.32
6,14,Time Signature,0.60
7,8,Time Signature,0.60
7,9,Time Signature,0.71
7,10,Time Signature,0.89
7,11,Time Signature,0.97
7,12,Time Signature,0.86
7,13,Time Signature,0.48
7,14,Time Signature,0.90
8,9,Time Signature,0.84
8,10,Time Signature,0.67
8,11,Time Signature,0.58
8,12,Time Signature,0.69
8,13,Time Signature,0.29
8,14,Time Signature,0.54
9,10,Time Signature,0.79
9,11,Time Signature,0.69
9,12,Time Signature,0.82
9,13,Time Signature,0.34
9,14,Time Signature,0.64
10,11,Time Signature,0.87
10,12,Time Signature,0.96
10,13,Time Signature,0.43
10,14,Time Signature,0.81
11,12,Time Signature,0.84
11,13,Time Signature,0.49
11,14,Time Signature,0.93
12,13,Time Signature,0.41
12,14,Time Signature,0.78
13,14,Time Signature,0.51
