Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3IcIIZMMS7UArJJPtEHXG8,"Obsessed","Memoirs of an imperfect Angel","Mariah Carey",2009-09-29,242200,68,crazedmarie,2023-01-11T20:20:40Z,"christmas","Def Jam Recordings",0.742,0.467,10,-5.557,0,0.0624,0.0458,0,0.826,0.366,86.442,4
6dgUya35uo964z7GZXM07g,"Nonsense","emails i can't send","Sabrina Carpenter",2022-07-15,163648,84,sinfulviolet,2023-01-21T17:42:44Z,"","Island Records",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
1KQc37jezhunxnOPhvdwSG,"Numb Little Bug","Egg in the Backseat","Em Beihold",2022-07-22,169237,67,sinfulviolet,2023-01-21T18:01:02Z,"","Republic Records/Moon Projects, LLC.",0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,4
09gysnJpfQ3ublBmJDfcEC,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","Amaarae,Kali Uchis,MOLIY",2021-09-16,204763,74,crazedmarie,2023-01-23T00:33:57Z,"alté,afrobeats","0207 Def Jam",0.87,0.523,1,-8.052,0,0.0602,0.433,0.0000207,0.113,0.319,110.02,4
0yLdNVWF3Srea0uzk55zFn,"Flowers","Flowers","Miley Cyrus",2023-01-13,200454,34,sinfulviolet,2023-01-23T19:03:18Z,"","Columbia",0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4
5xohcwt1FZVGBzdfNRMhfp,"Slumber Party","Glory (Deluxe)","Britney Spears",2020-12-11,214080,52,crazedmarie,2023-01-30T15:21:54Z,"pop","RCA Records Label",0.733,0.784,9,-7.023,0,0.0715,0.227,0,0.0766,0.455,135.028,4
4fVxlf4IxJNJl8OmPsQ2C1,"Diamonds & Dancefloors","Diamonds & Dancefloors","Ava Max",2023-01-27,155929,48,crazedmarie,2023-02-02T20:26:13Z,"","Atlantic Records",0.669,0.804,1,-4.784,1,0.0342,0.0163,0.00000588,0.0765,0.391,120.984,4
3ZFTkvIE7kyPt6Nu3PEa7V,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,83,crazedmarie,2023-02-09T15:40:40Z,"latin pop,latin","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
5o4yGlG0PfeVUa6ClIyOxq,"Boys","Boys","Charli xcx",2017-07-26,162585,55,crazedmarie,2023-02-09T15:49:30Z,"hyperpop,art pop","Atlantic Records UK",0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,4
5xNZSB7R9u4PRyK8Gnpl0h,"Cherub","Sexy","Coco & Clair Clair",2022-11-04,110981,47,crazedmarie,2023-02-15T14:58:03Z,"","Nice Girl World via Alternate Side and Many Hats Distribution",0.891,0.636,9,-7.707,0,0.0599,0.0754,0.045,0.151,0.919,139.016,4
2EZU7r2uMayY1wFTN8WwQw,"Bardot","Bardot","Raffaella",2020-11-18,198496,0,crazedmarie,2023-03-07T19:33:54Z,"","Mom+Pop",0.765,0.551,0,-8.749,1,0.0336,0.31,0.000124,0.0937,0.81,128.045,4
0JmnkIqdlnUzPaf8sqBRs3,"Moonlight","Red Moon In Venus","Kali Uchis",2023-03-03,187723,78,crazedmarie,2023-03-15T14:05:00Z,"","Geffen Records",0.642,0.706,7,-6.832,0,0.0507,0.518,0,0.243,0.86,136.854,4
5YJtMNWKe55yr49cyJgxva,"Everytime We Touch","Everytime We Touch (Premium Edition)","Cascada",2010-02-12,197124,72,1254742636,2023-04-06T14:32:49Z,"eurodance,europop","Zoo Digital",0.633,0.976,8,-5.362,1,0.0519,0.00281,0.0000129,0.382,0.493,142.027,4
129NQr4tA6j60b59rflcTY,"Boys Boys Boys","The Fame","Lady Gaga",2008-01-01,200813,47,crazedmarie,2023-10-20T15:04:03Z,"art pop,pop","Interscope",0.723,0.66,9,-5.069,1,0.0402,0.0145,0,0.0996,0.82,122.99,4
3AViDaQElt8t57IhF4PAZ8,"Pretend to Be Nice","Josie and The Pussycats - Music From The Motion Picture","Josie and the Pussycats",2001-03-27,230333,35,crazedmarie,2024-06-04T06:17:07Z,"","Play-Tone/Epic/Sony Music Soundtrax",0.434,0.722,0,-6.604,1,0.0415,0.0133,0,0.215,0.722,142.6,4
2kIq7Oq6YNfdUuTrmPC4w1,"Ordinary Girl","Hannah Montana Forever","Hannah Montana",2010-01-01,177506,60,crazedmarie,2024-07-07T21:23:55Z,"","Walt Disney Records",0.411,0.847,7,-3.705,1,0.219,0.0265,0,0.222,0.398,182.496,4
32jIchLR10sIVFonUcm5Gj,"I'm So Hot","I'm So Hot","Chrissy Chlapecka",2023-02-03,157611,0,1254742636,2023-04-07T17:52:36Z,"","Bimbo Inc.",0.866,0.883,4,-3.367,1,0.116,0.13,0.000482,0.0635,0.771,118.017,4
12wSL3tGk3MtbDEhfG7xy3,"You'll Always Find Your Way Back Home","Hannah Montana The Movie","Hannah Montana",2009-01-01,224186,61,crazedmarie,2023-04-09T02:37:45Z,"","Walt Disney Records",0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,4
0FS7B5o3QyvOD8eWjnbLoO,"Run Away With Me","Emotion (Deluxe Expanded Edition)","Carly Rae Jepsen",2015,251327,58,1254742636,2023-04-17T00:07:22Z,"","Silent Records IGA",0.561,0.7,1,-6.284,1,0.0491,0.0168,0.0000543,0.0592,0.298,119.015,4
