Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7nGdKeoT57MXiqSrIzYsm6,"Cleopatra (Acoustic Demo)","Cleopatra (Deluxe)","The Lumineers",2016-04-08,288349,0,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:33:27Z,"folk pop,indie folk","Dualtone Music Group",0.422,0.307,8,-7.843,1,0.0506,0.851,0.0000514,0.179,0.333,75.615,4
2PWTZV5znjLtZC5T1EVJvL,"this is what falling in love feels like","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,120308,76,sneaky1004,2023-06-18T03:33:33Z,"","JVKE",0.422,0.44,11,-5.53,1,0.0544,0.617,0,0.0837,0.332,128.934,5
2tznHmp70DxMyr2XhWLOW0,"Cigarette Daydreams","Melophobia","Cage The Elephant",2013-10-08,208760,81,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:33:33Z,"modern rock","RCA Records Label",0.636,0.676,2,-3.442,1,0.0263,0.0807,0,0.0831,0.273,113.98,4
5bAJhDTVCWVScr5Ev4LnB2,"Rhythm & Blues","Signs of Light","The Head And The Heart",2016-09-09,240253,44,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:33:38Z,"indie folk,folk pop,folk","Warner Records",0.433,0.863,4,-4.452,1,0.0296,0.00148,0.00107,0.351,0.54,82.998,4
1kiWUCKsbkfHr1tl90vH2h,"Slow It Down (live)","The Lumineers (Deluxe Edition)","The Lumineers",2013-08-20,279040,0,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:33:44Z,"folk pop,indie folk","Dualtone Music Group",0.299,0.473,1,-8.539,1,0.0337,0.1,0.000669,0.951,0.188,80.813,4
3WGsYiBXmaT8XyY4Fmry2v,"Big Jet Plane","Down the Way","Angus & Julia Stone",2010-03-30,239146,68,6ejzbcsssrmqkloyd50mpkire,2023-06-18T03:33:56Z,"","Nettwerk",0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.274,109.959,4
7xDydFFgyOYit7yAUsRhrI,"Flume","For Emma, Forever Ago","Bon Iver",2008-02-19,219000,0,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:00Z,"indie folk","Jagjaguwar",0.437,0.143,11,-17.012,1,0.0329,0.927,0.0336,0.109,0.0868,132.87,4
0UV5zxRMz6AO4ZwUOZNIKI,"Where'd All the Time Go?","Shame, Shame (Deluxe Edition)","Dr. Dog",2010-11-02,234800,79,6ejzbcsssrmqkloyd50mpkire,2023-06-18T03:34:09Z,"","Anti/Epitaph",0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4
5iWbuUVaeSnfabxqzizVYo,"Wet Socks","Spring Without a Lover","The Ocho",2023-06-02,196332,26,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:11Z,"","OCHOSIX",0.572,0.363,2,-9.792,1,0.0269,0.101,0.00000455,0.105,0.336,125.131,4
4yNk9iz9WVJikRFle3XEvn,"golden hour","this is what falling in love feels like (554Hz)","JVKE",2022-10-03,209259,76,sneaky1004,2023-06-18T03:34:12Z,"","JVKE",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
3kQfBtkQqgN1fAMfhks8TU,"Need 2","Everything So Far","Pinegrove",2015-10-15,191796,80,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:15Z,"midwest emo","Run For Cover Records",0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557,4
1KQsrNv2vEW7AXKTrFz0Ah,"Ends of the Earth","Lonesome Dreams (Bonus Track Version)","Lord Huron",2012-10-09,284146,6,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:20Z,"","Whispering Pines",0.553,0.578,4,-8.679,1,0.0299,0.267,0.0377,0.267,0.407,120.993,4
6vECYJHxYmm3Ydt3fF01pE,"Stolen Dance","Sadnecessary","Milky Chance",2014-06-20,313684,7,sneaky1004,2023-06-18T03:34:22Z,"","Neon",0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,4
2nilAlGEZmwyaLTMMyDdLo,"For Emma","For Emma, Forever Ago","Bon Iver",2008-02-19,220720,70,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:25Z,"indie folk","Jagjaguwar",0.669,0.613,4,-11.12,0,0.036,0.487,0.176,0.132,0.566,110.668,4
3nzXs8ynjIwQvmxjogvCYx,"Rivers and Roads","The Head And The Heart","The Head And The Heart",2011-01-11,284000,0,sneaky1004,2023-06-18T03:34:27Z,"indie folk,folk pop,folk","The Head And The Heart",0.501,0.178,0,-9.764,1,0.0343,0.697,0.0000533,0.0761,0.18,131.141,3
