artists,occurrence,freqency
"Antonello Venditti",1,0.022727
"Ambra Angiolini",1,0.022727
"Verdena",2,0.045455
"Enzo Dong,Franco Ricciardi,Deborah de Luca",1,0.022727
"Elio e le Storie Tese",1,0.022727
"David Bowie",6,0.136364
"Paramore",2,0.045455
"Philip Glass",1,0.022727
"Opa Tsupa",1,0.022727
"Riviera",1,0.022727
"Coyote Kisses",1,0.022727
"M83",10,0.227273
"The Velvet Underground,Nico",1,0.022727
"Renato Zero",1,0.022727
"Grian Chatten",1,0.022727
"NewJeans",1,0.022727
"The Smile",1,0.022727
"KH",1,0.022727
"Bob Dylan",1,0.022727
"Roy Orbison",1,0.022727
"Arcade Fire",1,0.022727
"Veeble",1,0.022727
"Bring Me The Horizon",1,0.022727
"COIN",1,0.022727
"Vance Joy",1,0.022727
"WALK THE MOON",2,0.045455
"Aminé",1,0.022727
"MIYAVI,Duckwrth",1,0.022727
"JVKE",2,0.045455
"Hailee Steinfeld,Anderson .Paak",1,0.022727
"Jamie Miller",1,0.022727
"The All-American Rejects",1,0.022727
"Neon Trees",1,0.022727
"almost monday",3,0.068182
"Two Friends,FITZ",1,0.022727
"Felix Hagan & the Family",1,0.022727
"Sub-Radio",1,0.022727
"Mac Miller,The Temper Trap",1,0.022727
"lovelytheband",1,0.022727
"Soft Cell",2,0.045455
"Counting Crows",1,0.022727
"Saint Motel",1,0.022727
"Childish Gambino",1,0.022727
"Jukebox The Ghost",1,0.022727
"Lit",1,0.022727
"Justice",2,0.045455
"Glass Animals",2,0.045455
"bbno$,Rich Brian",1,0.022727
"Glass Animals,iann dior",1,0.022727
"Gnarls Barkley",2,0.045455
"Baby Keem,Kendrick Lamar",1,0.022727
"THE DRIVER ERA",1,0.022727
"Tom Petty and the Heartbreakers",1,0.022727
"Thin Lizzy",2,0.045455
"Boston",2,0.045455
"The Monkees",1,0.022727
"The Black Keys",3,0.068182
"Caesars",1,0.022727
"Steve Miller Band",1,0.022727
"Clans",1,0.022727
"Earl St. Clair",1,0.022727
"Curtis Harding",1,0.022727
"Girl Talk",1,0.022727
"George Ezra",1,0.022727
"Chris James",1,0.022727
"Go-Jo",1,0.022727
"Post Malone",1,0.022727
"Jenna Raine",1,0.022727
"Dylan,Bastille",1,0.022727
"Ripe",1,0.022727
"Bastille",2,0.045455
"lovelytheband,blackbear",1,0.022727
"Mark Ambor",1,0.022727
"Waka Flocka Flame,Roscoe Dash,Wale",3,0.068182
"Tory Lanez,Trippie Redd,Yoko Gold",2,0.045455
"Baby Keem",1,0.022727
"Eurythmics,Annie Lennox,Dave Stewart",1,0.022727
"Des Rocs",1,0.022727
"The Struts,Kesha",1,0.022727
"Opia",1,0.022727
"Max Wassen",1,0.022727
"Nirvana",6,0.136364
"Apollo Sunshine",2,0.045455
"Apparat,Soap&Skin",1,0.022727
"Fever Ray",1,0.022727
"Fred Neil",1,0.022727
"Moby,Mimi Goese",2,0.045455
"Nick Cave & The Bad Seeds",3,0.068182
"Fall Out Boy",1,0.022727
"Kanye West",8,0.181818
"Drew Seeley",1,0.022727
"Dreamville,Bas,JID,Guapdad 4000,Reese LAFLARE,Jace,Mez,Smokepurpp,Buddy,Ski Mask The Slump God",1,0.022727
"Ed Sheeran",1,0.022727
"Jess Bays,Poppy Baskcomb",1,0.022727
"Bad Bunny",9,0.204545
"J Balvin,Bad Bunny,Mr Eazi",1,0.022727
"JID,21 Savage,Baby Tate",1,0.022727
"Diplo,SIDEPIECE",2,0.045455
"ACRAZE,Cherish",1,0.022727
"Rockwell",2,0.045455
"Sisqo",1,0.022727
"Three 6 Mafia",1,0.022727
"Justin Timberlake",3,0.068182
"Justin Timberlake,T.I.",1,0.022727
"SZA,Calvin Harris,Funk Wav",1,0.022727
"Justin Timberlake,Timbaland",2,0.045455
"The Weeknd,Ariana Grande",1,0.022727
"Nelly",4,0.090909
"Owl City,Carly Rae Jepsen",1,0.022727
"Pitbull",4,0.090909
"Sean Paul",7,0.159091
"Nina Sky,Jabba",1,0.022727
"Daddy Yankee",6,0.136364
"Pitbull,T-Pain",2,0.045455
"David Guetta,Akon",3,0.068182
"Cobra Starship,Sabi",2,0.045455
"N.O.R.E.,Daddy Yankee,Nina Sky,Gemstar,Big Mato",1,0.022727
"Pitbull,Lil Jon",1,0.022727
"David Guetta,Flo Rida,Nicki Minaj",3,0.068182
"Timbaland,Justin Timberlake,Nelly Furtado",1,0.022727
"Rihanna,Elephant Man",1,0.022727
"Flo Rida,David Guetta",3,0.068182
"Mac Miller,Empire Of The Sun",2,0.045455
"Amanda Seyfried,Ashley Lilley,Rachel McDowall",3,0.068182
"Cast of Mamma Mia! The Movie,Philip Michael,Christine Baranski,Julie Walters,Stellan Skarsgård",2,0.045455
"Dominic Cooper,Amanda Seyfried",1,0.022727
"Fergie,YG",1,0.022727
"will.i.am,Britney Spears",1,0.022727
"J. Cole",3,0.068182
"Rae Sremmurd",2,0.045455
"Soulja Boy,Sammie",2,0.045455
"Outkast",4,0.090909
"Lil Uzi Vert",3,0.068182
"JAY-Z,Alicia Keys",2,0.045455
"Carrie Underwood",3,0.068182
"Coi Leray,DJ Smallz 732",1,0.022727
"Bad Bunny,El Alfa",2,0.045455
"Bad Bunny,Chencho Corleone",2,0.045455
"Bad Bunny,JHAYCO",2,0.045455
"El Alfa,El Cherry Scom,CJ",1,0.022727
"Arcángel,Bad Bunny",1,0.022727
"J Balvin,Willy William",4,0.090909
"Enur,Natasja",2,0.045455
"Black Eyed Peas,Anitta,El Alfa",1,0.022727
"Farruko",3,0.068182
"Farruko,Victor Cardenas,Dj Adoni",1,0.022727
"Disclosure,Sam Smith",1,0.022727
"Calvin Harris",1,0.022727
"Tove Lo,Oliver Nelson",1,0.022727
"FISHER",2,0.045455
"TELYKAST,One True God",1,0.022727
"Imanbek,BYOR",1,0.022727
"LF SYSTEM,David Guetta,Dyro",1,0.022727
"S1mba,DTG,Joel Corry",1,0.022727
"James Hype,Miggy Dela Rosa",1,0.022727
"Tom Santa,Nathan Dawe",1,0.022727
"Jazzy",1,0.022727
"Matt Sassari,CHRSTPHR",1,0.022727
"La Roux,GAMPER & DADONI",2,0.045455
"Musique Boutique,KeeJay Freak",2,0.045455
"Earth, Wind & Fire",4,0.090909
"J Balvin,Skrillex",2,0.045455
"Sir Mix-A-Lot",1,0.022727
"Tiësto,Charli xcx",1,0.022727
"Petey Pablo",1,0.022727
"DaBaby",3,0.068182
"ROSALÍA",2,0.045455
"Eminem,Nate Dogg",1,0.022727
"Icandy",1,0.022727
"Ludacris,Nicki Minaj",1,0.022727
"Pitbull,Ne-Yo",2,0.045455
"Pitbull,Chris Brown",2,0.045455
"Swedish House Mafia,The Weeknd",1,0.022727
"Bridgit Mendler",2,0.045455
"Sean Kingston",2,0.045455
"Flo Rida,T-Pain",1,0.022727
"David Guetta,Bebe Rexha",2,0.045455
"Pop Smoke",1,0.022727
"El Alfa,CJ,Chael Produciendo,El Cherry Scom",1,0.022727
"Far East Movement,The Cataracs,DEV",2,0.045455
"Sofi Tukker",1,0.022727
"sped up nightcore",1,0.022727
"Muppet DJ,SECA Records",1,0.022727
"Mc Kitinho,DJ R7",1,0.022727
"USHER,Lil Jon,Ludacris",2,0.045455
"Eslabon Armado,Peso Pluma",1,0.022727
"Flo Rida",4,0.090909
"Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",2,0.045455
"Playboi Carti",2,0.045455
"Yeah Yeah Yeahs,A-Trak",2,0.045455
"Travis Scott",3,0.068182
"Travis Scott,HVME",1,0.022727
"Kid Cudi,MGMT,Ratatat",1,0.022727
"Kevin McKay,Start The Party,CAMPS,Jen Payne",1,0.022727
"Jain,Ian Asher",1,0.022727
"Vintage Culture,Zerky,Cherub",1,0.022727
"Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2,0.045455
"Lee Cabrera,Kevin McKay,Bleech",1,0.022727
"LMFAO,Lil Jon",2,0.045455
"Jason Derulo,2 Chainz",1,0.022727
"Drake,Rick Ross",2,0.045455
"Endor",2,0.045455
"A$AP Ferg,Nicki Minaj",1,0.022727
"Lana Del Rey,Cedric Gervais",1,0.022727
"Gucci Mane,Bruno Mars,Kodak Black",1,0.022727
"Martin Solveig,Dragonette",1,0.022727
"cassö,RAYE,D-Block Europe",1,0.022727
"Kendrick Lamar",1,0.022727
"J Balvin,USHER,DJ Khaled",1,0.022727
"Chief Keef",2,0.045455
"GetItDmac",1,0.022727
"Sheck Wes",1,0.022727
"Speaker Knockerz",2,0.045455
"Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",1,0.022727
"BlocBoy JB,Drake",1,0.022727
"Travis Porter,Tyga",1,0.022727
"Sage The Gemini,Iamsu!",1,0.022727
"Sage The Gemini",1,0.022727
"Meek Mill",1,0.022727
"Soulja Boy",1,0.022727
"Travis Porter",1,0.022727
"Tee Grizzley",1,0.022727
"Priceless Da Roc",1,0.022727
"Yo Gotti,Nicki Minaj",1,0.022727
"Cali Swag District",1,0.022727
"50 Cent",1,0.022727
"Migos",1,0.022727
"JAY-Z,Kanye West",2,0.045455
"Big Sean,E-40",1,0.022727
"TIKTOKNOW",1,0.022727
"Big Sean,Nicki Minaj",1,0.022727
"Drake",3,0.068182
"Lil Baby,Drake",1,0.022727
"Drake,Future,Young Thug",1,0.022727
"Lil Wayne,Drake",1,0.022727
"Mustard,Roddy Ricch",1,0.022727
"Chris Brown,Tyga",1,0.022727
"Chief Keef,50 Cent,Wiz Khalifa",1,0.022727
"F.L.Y. (Fast Life Yungstaz),Easton",1,0.022727
"D4L",1,0.022727
"Drake,Lil Wayne",1,0.022727
"Lil Wayne,Cory Gunz",1,0.022727
"A$AP Rocky,Skepta",1,0.022727
"Kodak Black",2,0.045455
"Kstylis",1,0.022727
"Kanye West,Chris Martin",1,0.022727
"T-Pain,Yung Joc",2,0.045455
"Tyga",1,0.022727
"Jeremih,YG",1,0.022727
"A$AP Ferg,French Montana,A$AP Rocky,Trinidad James,ScHoolboy Q",1,0.022727
"Kanye West,Big Sean,Pusha T,2 Chainz",1,0.022727
"A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",1,0.022727
"YG,2 Chainz,Big Sean,Nicki Minaj",1,0.022727
"Lil Wayne,Drake,Future",1,0.022727
"Drake,Kanye West,Lil Wayne,Eminem",1,0.022727
"Lil Jon & The East Side Boyz,Ying Yang Twins",1,0.022727
"Juicy J,Lil Wayne,2 Chainz",1,0.022727
"Ty Dolla $ign,Joe Moses",1,0.022727
"Rich Homie Quan",1,0.022727
"French Montana,Rick Ross,Drake,Lil Wayne",1,0.022727
"K CAMP",1,0.022727
"Mura Masa,A$AP Rocky",1,0.022727
"Kid Ink,Chris Brown",2,0.045455
"Nicky Jam,J Balvin",1,0.022727
"Bad Bunny,Drake",3,0.068182
"Post Malone,Swae Lee,Nicky Jam,Prince Royce,G.O.K.B.",1,0.022727
"IShowSpeed",1,0.022727
"Foreign Reefy",1,0.022727
"B.o.B,2 Chainz",1,0.022727
"Boosie Badazz,Webbie,Foxx",1,0.022727
"Drake,21 Savage,Project Pat",1,0.022727
"YG,Drake,Kamaiyah",1,0.022727
"Elvis Crespo",1,0.022727
"Trey Songz,Nicki Minaj",1,0.022727
"Majestic,Boney M.",1,0.022727
"Ritmo Fuerte",1,0.022727
"Joel Corry,Jax Jones,Charli xcx,Saweetie",1,0.022727
"Syzz",1,0.022727
"David Guetta,Kid Cudi",3,0.068182
"Blac Youngsta",1,0.022727
"DJ Telly Tellz",1,0.022727
"Mustard,Quavo,YG",1,0.022727
"Konshens",1,0.022727
"Wizkid",1,0.022727
"T-Pain,B.o.B",2,0.045455
"Young Money,Drake",1,0.022727
"J-Kwon",1,0.022727
"Beyoncé,JAY-Z,Kanye West",1,0.022727
"T.I.",1,0.022727
"Wes Walker,Dyl",1,0.022727
"YoungBoy Never Broke Again",1,0.022727
"V.I.C.",1,0.022727
"Anuel AA,Daddy Yankee,KAROL G,J Balvin,Ozuna",1,0.022727
"DJ Snake,Selena Gomez,Ozuna,Cardi B",1,0.022727
"Mac Miller",1,0.022727
"Joel Corry,MNEK,Tiësto",1,0.022727
"Tiësto,Matthew Koma",2,0.045455
"USHER,will.i.am",1,0.022727
"DJ Khaled,T-Pain,Ludacris,Snoop Dogg,Rick Ross",1,0.022727
"Pitbull,AFROJACK,Ne-Yo,Nayer",1,0.022727
"Mustard,Migos",1,0.022727
"A$AP Ferg",1,0.022727
"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean",1,0.022727
"French Montana,Swae Lee",1,0.022727
"YFN Lucci,PnB Rock",1,0.022727
"Snoop Dogg,Wiz Khalifa,Bruno Mars",1,0.022727
"Bobby Shmurda",1,0.022727
"Drake,Sexyy Red,SZA",1,0.022727
"Sexyy Red",3,0.068182
"In A Hopeless Place",1,0.022727
"Major Lazer,DJ Snake,MØ",1,0.022727
"LMFAO,Lauren Bennett,GoonRock",1,0.022727
"Rihanna,Calvin Harris",2,0.045455
"Pitbull,Kesha",1,0.022727
"USHER,Pitbull",1,0.022727
"Dua Lipa,DaBaby",2,0.045455
"Shouse,David Guetta",1,0.022727
"Don Omar,Lucenzo",1,0.022727
"Calvin Harris,Florence Welch",1,0.022727
"Meek Mill,Drake",1,0.022727
"Lupe Fiasco",1,0.022727
"Rednex",1,0.022727
"Sammy Adams,B.o.B",1,0.022727
"DJ Khaled",1,0.022727
"Waterfront Wranglers",1,0.022727
"¥$,Kanye West,Ty Dolla $ign,Rich The Kid,Playboi Carti",1,0.022727
"6ix9ine,Nicki Minaj,Murda Beatz",1,0.022727
"T.I.,Rihanna",1,0.022727
"Kanye West,Jamie Foxx",1,0.022727
"Pitbull,John Ryan",3,0.068182
"Sean Paul,Dua Lipa",1,0.022727
"Black Eyed Peas,J Balvin",1,0.022727
"Master KG,Nomcebo Zikode",1,0.022727
"Charly Black,Daddy Yankee",1,0.022727
"The Stickmen Project,AR/CO",1,0.022727
"Nathan Dawe,Ella Henderson",1,0.022727
"Alan Walker,Dash Berlin,Vikkstar",1,0.022727
"J Balvin,Maria Becerra",1,0.022727
"Badger,Natasha Bedingfield",1,0.022727
"Bakermat",1,0.022727
"TECH IT DEEP",1,0.022727
"ANOTR,Abel Balder",1,0.022727
"Zac Brown Band",1,0.022727
"Luke Combs",2,0.045455
"Luke Combs,Brooks & Dunn",1,0.022727
"Luke Bryan",1,0.022727
"Central Cee",1,0.022727
"Zach Bryan",2,0.045455
"Morgan Wallen",1,0.022727
"Barrett Wilbert Weed,Erika Henningsen",1,0.022727
"Sam Smith,Kim Petras",2,0.045455
"cupcakKe",2,0.045455
"LIZ",1,0.022727
"Baby Tate",1,0.022727
"Annie Murphy",1,0.022727
"Bonnie Tyler",1,0.022727
"Ghost",2,0.045455
"Scene Queen,MOTHICA",1,0.022727
"KiNG MALA",1,0.022727
"Barrett Wilbert Weed,Erika Henningsen,Original Broadway Cast of Mean Girls",1,0.022727
"Grey Henson,Barrett Wilbert Weed,Taylor Louderman,Ashley Park,Kate Rockwell,Erika Henningsen",1,0.022727
"SIX",2,0.045455
"Devon Cole",1,0.022727
"Paris Paloma",1,0.022727
"SIX,Christina Modestou",1,0.022727
"SIX,Aimie Atkinson",1,0.022727
"Ashnikko",2,0.045455
"Ashnikko,Baby Tate",1,0.022727
"Kate Rockwell,Original Broadway Cast of Mean Girls",1,0.022727
"Cat Janice",3,0.068182
"UPSAHL",1,0.022727
"Fleetwood Mac",7,0.159091
"Stevie Nicks",1,0.022727
"Garfunkel and Oates",1,0.022727
"Scene Queen,6arelyhuman",2,0.045455
"Set It Off,Scene Queen",1,0.022727
"Reneé Rapp,Cast of Mean Girls",1,0.022727
"OMI",1,0.022727
"Maren Morris,Hozier",1,0.022727
"Smosh,bbno$",1,0.022727
"José Feliciano,Ewan McGregor,Jacek Koman",1,0.022727
"leydown",1,0.022727
"Alan Cumming,Cabaret Ensemble (1998)",1,0.022727
"Erin Hill,Michael O'Donnell,Alan Cumming",1,0.022727
"Scene Queen,WARGASM (UK)",1,0.022727
"CORPSE,OmenXIII",1,0.022727
"CORPSE,Savage Ga$p",1,0.022727
"Mother Mother",2,0.045455
"Imagine Dragons,JID,Arcane,League of Legends",1,0.022727
"Taylor Swift,Ice Spice",1,0.022727
"Paris Hilton,Kim Petras",1,0.022727
"Gwen Stefani,Johnny Vulture",1,0.022727
"Avril Lavigne,Lil Mama,Dr. Luke",1,0.022727
"Mandy Moore",1,0.022727
"Elton John",6,0.136364
"Modern English",2,0.045455
"Sting",1,0.022727
"Talking Heads",2,0.045455
"Blue Öyster Cult",2,0.045455
"Oingo Boingo",3,0.068182
"Hinder",1,0.022727
"Shinedown",1,0.022727
"Daughtry",3,0.068182
"Nickelback",2,0.045455
"Creed",4,0.090909
"Harry S. Truman",1,0.022727
"Sound Ideas",1,0.022727
"John Philip Sousa,United States Air Force Band",1,0.022727
"Imagine Dragons",5,0.113636
"London Voices,London Symphony Orchestra,John Williams,New London Children's Choir",1,0.022727
"Pitbull,Nicole Scherzinger",1,0.022727
"My Chemical Romance",2,0.045455
"Shaggy",2,0.045455
"National Radio Station",1,0.022727
"Soundgarden",2,0.045455
"Bruce Springsteen",4,0.090909
"Geek Music",1,0.022727
"Digiffects Sound Effects Library",1,0.022727
"Prestigigator",1,0.022727
"Dj Smokey",1,0.022727
"Ornella Vanoni",1,0.022727
"YannaY",1,0.022727
"Magneto",1,0.022727
"Boney M.",1,0.022727
"Patrice Rushen,Dave Lee",1,0.022727
"Slayyyter",1,0.022727
"Regard",1,0.022727
"The Coral",1,0.022727
"La Roux,Chromeo",1,0.022727
"Espanto",1,0.022727
"Paco Versailles",2,0.045455
"Tentendo,Jordan Dennis",1,0.022727
"Charlie Puth",1,0.022727
"Little Dragon",1,0.022727
"Juliana Gattas",1,0.022727
"Alex Anwandter,Buscabulla",1,0.022727
"The Human League",1,0.022727
"Jason Mraz",1,0.022727
"Rhye",1,0.022727
"Genesis Owusu",1,0.022727
"Ssion,Ian Isiah,MNDR,Jametatone",1,0.022727
"Jake Shears,Kylie Minogue",1,0.022727
"Jessie Ware",2,0.045455
"Monica Naranjo",1,0.022727
"Locate S,1",2,0.045455
"Hercules & Love Affair",1,0.022727
"MUNA",1,0.022727
"Little Boots",1,0.022727
"of Montreal",1,0.022727
"Poolside,Panama",1,0.022727
"Oliver Sim,Jamie xx",1,0.022727
"Roosevelt",1,0.022727
"carbeau",1,0.022727
"L'Impératrice,Cuco",1,0.022727
"Alison Goldfrapp",2,0.045455
"落日飛車 Sunset Rollercoaster",1,0.022727
"Oliver Sim,Soulwax",1,0.022727
"Jessie Ware,Joe Goddard",1,0.022727
"Dirty Vegas",1,0.022727
"Mr Twin Sister",1,0.022727
"Franc Moody",2,0.045455
"Purple Disco Machine,Kungs,Julian Perretta",1,0.022727
"Purple Disco Machine,Sophie and the Giants",1,0.022727
"Disco Lines",1,0.022727
"Sister Sledge",2,0.045455
"Double Exposure,Tom Moulton",1,0.022727
"Jeff Wayne,Justin Hayward",1,0.022727
"MFSB",1,0.022727
"Róisín Murphy",1,0.022727
"The Phenomenal Handclap Band",1,0.022727
"Supertaste",1,0.022727
"Yolanda Be Cool,DCup",1,0.022727
"Kid Francescoli,Julia Minkin",1,0.022727
"Raf",1,0.022727
"Earth, Wind & Fire,The Emotions",1,0.022727
"Kool & The Gang",1,0.022727
"Michael Jackson",6,0.136364
"KC & The Sunshine Band",4,0.090909
"Stevie Wonder",1,0.022727
"Sly & The Family Stone",1,0.022727
"Maxine Nightingale",1,0.022727
"Curtis Mayfield",1,0.022727
"The O'Jays",1,0.022727
"Calvin Harris,Frank Ocean,Migos",1,0.022727
"JAY-Z",1,0.022727
"Nelly,City Spud",1,0.022727
"Aerosmith",3,0.068182
"Snoop Dogg",1,0.022727
"Ice Cube,Das EFX",1,0.022727
"Black Sheep",1,0.022727
"Will Smith",1,0.022727
"James Brown",1,0.022727
"Carl Douglas",1,0.022727
"MC Hammer",1,0.022727
"The Champs",1,0.022727
"Miami Sound Machine",1,0.022727
"Montell Jordan,Wino",1,0.022727
"The Pointer Sisters",1,0.022727
"The Notorious B.I.G.",1,0.022727
"The Notorious B.I.G.,Mase,Diddy",1,0.022727
"House Of Pain",1,0.022727
"DEVO",2,0.045455
"Run–D.M.C.",1,0.022727
"Salt-N-Pepa,En Vogue",1,0.022727
"The Rolling Stones",2,0.045455
"Duran Duran",2,0.045455
"Bob Seger",1,0.022727
"Daddy Yankee,Snow",1,0.022727
"Calle 13",1,0.022727
"Jennifer Lopez",1,0.022727
"Playboi Carti,Young Thug",1,0.022727
"Bad Bunny,Jowell & Randy,Ñengo Flow",1,0.022727
"Bad Bunny,Rauw Alejandro",1,0.022727
"Ayra Starr",1,0.022727
"Tommy Dorsey,Frank Sinatra,The Pied Pipers",1,0.022727
"Dean Martin",2,0.045455
"Chick Webb",1,0.022727
"Carroll Gibbons,The Savoy Hotel Orpheans",1,0.022727
"The Andrews Sisters",1,0.022727
"Bing Crosby,The Andrews Sisters,Vic Schoen & His Orchestra",1,0.022727
"Hank Thompson",1,0.022727
"Gloria Gaynor",1,0.022727
"Frankie Goes To Hollywood",1,0.022727
"Pat Travers Band",1,0.022727
"The Gap Band",1,0.022727
"The Interrupters",1,0.022727
"Peaches",1,0.022727
"Paula Abdul",1,0.022727
"Shania Twain",1,0.022727
"AC/DC",1,0.022727
"Veruca Salt",1,0.022727
"Frank Sinatra",4,0.090909
"Dead Or Alive",1,0.022727
"INXS",1,0.022727
"Kenny Wayne Shepherd",1,0.022727
"CAKE",1,0.022727
"Jet",1,0.022727
"The Psychedelic Furs",1,0.022727
"Franz Ferdinand",1,0.022727
"Carl Carlton",1,0.022727
"Findlay",1,0.022727
"Larkin Poe",1,0.022727
"Bill Withers",1,0.022727
"Glenn Frey",1,0.022727
"Echo & the Bunnymen",1,0.022727
"The Cult",1,0.022727
"Fironn",2,0.045455
"Ludwig Göransson",82,1.863636
"Hans Zimmer",17,0.386364
"Aphex Twin",3,0.068182
"Garrett Atterberry",1,0.022727
"The Cinematic Orchestra,London Metropolitan Orchestra",1,0.022727
"M83,Felsmann + Tiley",4,0.090909
"nowt",2,0.045455
"Wolfgang Amadeus Mozart,Michael Finnissy,Academy of Ancient Music,Stephen Cleobury,Choir of King's College, Cambridge",3,0.068182
"Justin Hurwitz",5,0.113636
"Giuseppe Verdi,Carmen Giannattasio,Veronica Simeoni,Alxander Timchenko,Carlo Colombara,Yuri Temirkanov,St. Petersburg Philharmonic Orchestra",1,0.022727
"Negatiator",1,0.022727
"Adele Adkins,Paul Epworth,Adele,J.A.C. Redford",3,0.068182
"Slowdive",1,0.022727
"Mojave 3",1,0.022727
"Pastel Ghost",1,0.022727
"Sidewalks and Skeletons",1,0.022727
"Billy Idol",2,0.045455
"Your Anxiety Buddy",1,0.022727
"noturgf",2,0.045455
"Chris Lorenzo",1,0.022727
"New Order",1,0.022727
"CamelPhat,Elderbrook",1,0.022727
"The Doobie Brothers",1,0.022727
"Gary B",1,0.022727
"Glen Campbell",2,0.045455
"Looking Glass",1,0.022727
"Badfinger",1,0.022727
"Dr. Hook",1,0.022727
"The Smashing Pumpkins",2,0.045455
"Édith Piaf",1,0.022727
"Louis Armstrong",4,0.090909
"Compay Segundo",1,0.022727
"Glenn Miller",1,0.022727
"Daryl Hall & John Oates",5,0.113636
"Creedence Clearwater Revival",1,0.022727
"Paul Desmond,The Dave Brubeck Quartet",1,0.022727
"Redbone",1,0.022727
"Blue Swede,Björn Skifs",1,0.022727
"Simple Minds",1,0.022727
"Guns N' Roses",1,0.022727
"America,George Martin",1,0.022727
"The Lemonheads",1,0.022727
"bôa",3,0.068182
"Jamiroquai",1,0.022727
"Modjo",1,0.022727
"Starship",1,0.022727
"The Chakachas",1,0.022727
"Dire Straits",2,0.045455
"Big Mountain",1,0.022727
"Matthew Wilder",1,0.022727
"Real Life",1,0.022727
"Lester Young,Oscar Peterson Trio",1,0.022727
"Videoclub,Adèle Castillon,Mattyeux",2,0.045455
"Johann Pachelbel,Kanon Orchestre de Chambre,Jean-François Paillard",1,0.022727
"Ludwig van Beethoven",1,0.022727
"Men At Work",1,0.022727
"311",1,0.022727
"Wham!",1,0.022727
"Maxence Cyrin",1,0.022727
"The Police",1,0.022727
"Blind Melon",1,0.022727
"Harry McClintock",1,0.022727
"Johnny Cash,June Carter Cash",1,0.022727
"Eddy Grant",1,0.022727
"Johnny Cash",5,0.113636
"Mazzy Star",1,0.022727
"Rush",1,0.022727
"Kenny Loggins",1,0.022727
"The Clash",1,0.022727
"Dexys Midnight Runners",1,0.022727
"Mister Loco",1,0.022727
"A3",1,0.022727
"Time Zone,John Lydon,Afrika Bambaataa",1,0.022727
"Don McLean",1,0.022727
"Ludwig van Beethoven,Berliner Philharmoniker,Kirill Petrenko",1,0.022727
"Modern Talking",1,0.022727
"Sarah Brightman,Andrea Bocelli",1,0.022727
"Stone Temple Pilots",1,0.022727
"泰葉",1,0.022727
"Morrissey",1,0.022727
"Northumbria",2,0.045455
"Hendyamps Studios",1,0.022727
"Apocryphos,Atrium Carceri,Kammarheit",1,0.022727
"Nina June",1,0.022727
"Young Summer",1,0.022727
"Pink Floyd",2,0.045455
"UNSECRET,Neoni",1,0.022727
"Sharon Van Etten",1,0.022727
"Klergy,Katie Garfield",1,0.022727
"Moby",1,0.022727
"KALEO",3,0.068182
"Hether",1,0.022727
"Foster The People",1,0.022727
"Ricky Nelson",1,0.022727
"Mac DeMarco",1,0.022727
"Take Care",1,0.022727
"Tanya Tucker",1,0.022727
"Betty Johnson",1,0.022727
"Timber Timbre",1,0.022727
"Royal Wood",1,0.022727
"Miracle Musical",1,0.022727
"AURORA",1,0.022727
"Bastille,Hans Zimmer",1,0.022727
"Vera Lynn,Sailors, Soldiers & Airmen of Her Majesty's Forces,Roland Shaw And His Orchestra",1,0.022727
"Gibran Alcocer,Anya Nami",1,0.022727
"Francis Lai,Christian Gaubert",7,0.159091
"NOISE",1,0.022727
"Ludwig van Beethoven,Luke Woodapple",2,0.045455
"Gibran Alcocer",5,0.113636
"Max Richter,Mari Samuelsen,Konzerthausorchester Berlin,Jonathan Stockhammer",3,0.068182
"Caleb Bryant",1,0.022727
"Akash Khaira",2,0.045455
"Jóhann Jóhannsson",2,0.045455
"Hans Zimmer,James Newton Howard",1,0.022727
"Steve Jablonsky",4,0.090909
"Emile Mosseri",2,0.045455
"Antonio Vivaldi,Joshua Bell,Academy of St. Martin in the Fields",2,0.045455
"Johannes Brahms,Wiener Philharmoniker,Claudio Abbado",1,0.022727
"Johann Sebastian Bach,Yo-Yo Ma",1,0.022727
"Ludwig van Beethoven,Igor Levit",1,0.022727
"Camille Saint-Saëns,Yo-Yo Ma,Kathryn Stott",1,0.022727
"Antonio Vivaldi,Adrian Chandler,La Serenissima",4,0.090909
"Wolfgang Amadeus Mozart,The City of Prague Philharmonic Orchestra,Richard Hein",1,0.022727
"Soundtrack Orchestra",1,0.022727
"Izzamuzzic,Julien Marchal",1,0.022727
"Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",1,0.022727
"derani",1,0.022727
"Two Steps from Hell,Thomas Bergersen",1,0.022727
"Claude Debussy,Minoire",1,0.022727
"Toshifumi Hinata",1,0.022727
"Carter Burwell,Dan Redfeld,Elizabeth Hedman",1,0.022727
"Antonin Charvat",2,0.045455
"Emile Pandolfi",1,0.022727
"Yann Tiersen",1,0.022727
"Alexander Joseph",1,0.022727
"Riyandi Kusuma",1,0.022727
"Philip Wesley",2,0.045455
"Sleeping At Last",3,0.068182
"Max Richter,Louisa Fuller,Natalia Bonner,John Metcalfe,Philip Sheppard,Chris Worsey",1,0.022727
"RIOPY",1,0.022727
"Jacob's Piano",3,0.068182
